2009  10   1   0   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
2009  10   1   1   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
2009  10   1   2   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
2009  10   1   3   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
2009  10   1   4   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
2009  10   1   5   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
2009  10   1   6   274.0000      16.77       7.06       9.71       0.42       4.05       3.67       0.38       0.91      12.72       3.39       9.33       0.27       1.40       1.21       8.50       8.31       0.19
2009  10   1   7   274.0000     192.70      78.40     114.30       0.41     105.80      52.37      53.43       0.49      86.90      26.03      60.87       0.30      60.38      34.07      80.23      53.92      26.32
2009  10   1   8   274.0000     497.10     145.50     351.60       0.29     282.80     106.60     176.20       0.38     214.30      38.90     175.40       0.18     193.34     106.56     245.04     158.26      86.79
2009  10   1   9   274.0000     684.90     134.20     550.70       0.20     345.20     109.90     235.30       0.32     339.70      24.30     315.40       0.07     262.48     146.58     404.12     288.22     115.89
2009  10   1  10   274.0000     813.00     150.30     662.70       0.18     453.60     124.40     329.20       0.27     359.40      25.90     333.50       0.07     357.95     195.81     466.89     304.75     162.14
2009  10   1  11   274.0000     881.00     161.40     719.60       0.18     489.30     133.60     355.70       0.27     391.70      27.80     363.90       0.07     387.04     211.84     507.76     332.56     175.20
2009  10   1  12   274.0000     800.00     150.00     650.00       0.19     465.00     123.00     342.00       0.26     335.00      27.00     308.00       0.08     368.80     200.35     449.65     281.20     168.45
2009  10   1  13   274.0000     784.00     140.50     643.50       0.18     440.80     116.10     324.70       0.26     343.20      24.40     318.80       0.07     352.16     192.23     451.27     291.34     159.93
2009  10   1  14   274.0000     678.00     118.40     559.60       0.17     383.90      97.70     286.20       0.25     294.10      20.70     273.40       0.07     309.73     168.76     390.84     249.87     140.96
2009  10   1  15   274.0000     434.70      78.50     356.20       0.18     281.00      63.36     217.64       0.23     153.70      15.14     138.56       0.10     356.20     356.20       0.00       0.00       0.00
2009  10   1  16   274.0000     107.00      10.32      96.68       0.10      51.71       8.00      43.71       0.15      55.29       2.32      52.97       0.04      48.13      26.60      70.08      48.55      21.53
2009  10   1  17   274.0000       8.86       1.81       7.05       0.20       0.00       0.00       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.71       0.71       6.34       6.34       0.00
2009  10   1  18   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
2009  10   1  19   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
2009  10   1  20   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
2009  10   1  21   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
2009  10   1  22   274.0000       0.00   -9999.99       0.00   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99   -9999.99       0.00       0.00   -9999.99   -9999.99   -9999.99
